rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit
36,R,R-code-Classifiers,11,11,R,https://github.com/inchara1990/R-code-Classifiers,inchara1990,0,2016-03-13T05:08:29Z
37,R,spsur,11,6,R,https://github.com/rominsal/spsur,rominsal,2,2022-04-22T20:43:55Z
38,R,stringmatch,11,1,R,https://github.com/aaronrkaufman/stringmatch,aaronrkaufman,0,2022-11-28T18:27:58Z
39,R,quickmatch,11,2,R,https://github.com/fsavje/quickmatch,fsavje,0,2023-11-29T20:28:05Z
40,R,TidyMultiqc,11,6,R,https://github.com/multimeric/TidyMultiqc,multimeric,1,2023-03-24T11:31:52Z
41,R,Leetcode-R,11,9,R,https://github.com/zf2169/Leetcode-R,zf2169,0,2019-12-11T16:12:55Z
42,R,MRFtools,11,3,R,https://github.com/eric-pedersen/MRFtools,eric-pedersen,7,2023-12-13T13:20:27Z
43,R,tsmodel,11,4,R,https://github.com/rdpeng/tsmodel,rdpeng,0,2022-05-10T15:30:41Z
44,R,Sweave_Personality_Reports,11,3,R,https://github.com/jeromyanglim/Sweave_Personality_Reports,jeromyanglim,0,2010-11-29T06:30:52Z
45,R,tagbase,11,5,R,https://github.com/tagbase/tagbase,tagbase,2,2023-09-22T04:44:48Z
46,R,cvequality,11,2,R,https://github.com/benmarwick/cvequality,benmarwick,3,2023-02-19T19:53:40Z
47,R,postdoc,11,0,R,https://github.com/ropensci/postdoc,ropensci,6,2024-01-17T12:09:01Z
48,R,Data_analysis,11,14,R,https://github.com/rbslandau/Data_analysis,rbslandau,0,2023-10-16T05:12:38Z
49,R,SSN_scRNA-seq,11,2,R,https://github.com/SeadonXing/SSN_scRNA-seq,SeadonXing,1,2020-10-13T13:34:14Z
50,R,OneSampleMR,11,2,R,https://github.com/remlapmot/OneSampleMR,remlapmot,1,2024-01-23T07:03:16Z
1,Swift,JsonObject,11,2,Swift,https://github.com/Skyvive/JsonObject,Skyvive,2,2016-02-05T15:24:27Z
2,Swift,SkypeExportSwift,11,6,Swift,https://github.com/aleksandarkovacevic30/SkypeExportSwift,aleksandarkovacevic30,0,2015-06-21T17:17:08Z
3,Swift,KenBurnsSlideshowView,11,2,Swift,https://github.com/ra1028/KenBurnsSlideshowView,ra1028,0,2014-12-18T07:18:34Z
4,Swift,YZNameFormatter,11,1,Swift,https://github.com/yichizhang/YZNameFormatter,yichizhang,0,2015-04-18T05:18:12Z
5,Swift,BlurView-iOS8,11,3,Swift,https://github.com/Vinodh-G/BlurView-iOS8,Vinodh-G,0,2014-07-14T04:50:13Z
6,Swift,Swift-Advanced-Tutorial,11,2,Swift,https://github.com/liumingl/Swift-Advanced-Tutorial,liumingl,0,2015-08-12T01:01:43Z
7,Swift,StreamBaseKit,11,0,Swift,https://github.com/burtherman/StreamBaseKit,burtherman,1,2015-09-22T20:59:28Z
8,Swift,Kronos,11,6,Swift,https://github.com/PureSwift/Kronos,PureSwift,0,2016-05-14T22:03:34Z
9,Swift,HNCalendarView,11,4,Swift,https://github.com/harryworld/HNCalendarView,harryworld,1,2016-07-09T16:01:38Z
10,Swift,SerializableData,11,0,Swift,https://github.com/mleiv/SerializableData,mleiv,0,2017-08-15T23:33:59Z
11,Swift,Swift2_Playgrounds,11,0,Swift,https://github.com/developerY/Swift2_Playgrounds,developerY,0,2015-12-06T23:46:28Z
12,Swift,CocoaConfSJ-StackViews,11,0,Swift,https://github.com/sammyd/CocoaConfSJ-StackViews,sammyd,0,2015-11-07T19:49:00Z
13,Swift,Crow,11,2,Swift,https://github.com/pohl/Crow,pohl,0,2016-02-03T23:06:07Z
14,Swift,ExamplesV2,11,9,Swift,https://github.com/STYSwiftIn24H/ExamplesV2,STYSwiftIn24H,0,2015-10-27T22:33:38Z
15,Swift,RxTableViewSample,11,0,Swift,https://github.com/bricklife/RxTableViewSample,bricklife,0,2016-01-22T12:24:38Z
16,Swift,AssertionsTestingExample,11,4,Swift,https://github.com/mohamede1945/AssertionsTestingExample,mohamede1945,0,2017-04-02T12:59:07Z
17,Swift,Multi-Delegate,11,5,Swift,https://github.com/chengpengfei1993/Multi-Delegate,chengpengfei1993,0,2018-03-06T09:34:40Z
18,Swift,sisp,11,0,Swift,https://github.com/olenhad/sisp,olenhad,0,2016-10-18T18:56:53Z
19,Swift,metaltest,11,1,Swift,https://github.com/endavid/metaltest,endavid,0,2016-07-28T22:54:50Z
20,Swift,EasyGCD,11,1,Swift,https://github.com/Meniny/EasyGCD,Meniny,0,2019-04-06T08:31:12Z
21,Swift,JSONParserSwift,11,6,Swift,https://github.com/mukeshydv/JSONParserSwift,mukeshydv,1,2018-05-03T10:59:21Z
22,Swift,Messenger,11,3,Swift,https://github.com/alex-x-x-x-x/Messenger,alex-x-x-x-x,0,2019-11-12T18:07:15Z
23,Swift,Qsic,11,0,Swift,https://github.com/cottonBuddha/Qsic,cottonBuddha,0,2018-05-18T08:01:38Z
24,Swift,FastlaneExample,11,18,Swift,https://github.com/ivanbruel/FastlaneExample,ivanbruel,0,2017-06-02T17:46:39Z
25,Swift,ServerCrypto,11,3,Swift,https://github.com/alexisakers/ServerCrypto,alexisakers,1,2018-08-02T22:21:42Z
26,Swift,Horoscoper,11,8,Swift,https://github.com/onurcelikeng/Horoscoper,onurcelikeng,2,2019-11-10T06:39:35Z
27,Swift,TUIKit,11,2,Swift,https://github.com/AfricanSwift/TUIKit,AfricanSwift,0,2016-08-16T08:02:59Z
28,Swift,sqlite-provider,11,8,Swift,https://github.com/vapor-community/sqlite-provider,vapor-community,4,2016-11-04T20:10:28Z
29,Swift,Swiftchain,11,0,Swift,https://github.com/albertinopadin/Swiftchain,albertinopadin,0,2017-04-05T06:16:44Z
30,Swift,speechToText,11,2,Swift,https://github.com/jakob-stoeck/speechToText,jakob-stoeck,0,2019-11-15T14:49:17Z
31,Swift,FirebaseAuthentication,11,4,Swift,https://github.com/rebeloper/FirebaseAuthentication,rebeloper,0,2018-09-26T09:05:27Z
32,Swift,swift-design-patterns,11,4,Swift,https://github.com/appcoda/swift-design-patterns,appcoda,0,2018-09-04T16:03:52Z
33,Swift,RCStickerView,11,4,Swift,https://github.com/dungntm58/RCStickerView,dungntm58,1,2022-01-06T19:04:09Z
34,Swift,PhotoCrop,11,1,Swift,https://github.com/BasselEzzeddine/PhotoCrop,BasselEzzeddine,0,2018-08-19T22:03:53Z
35,Swift,Sdift,11,0,Swift,https://github.com/omochi/Sdift,omochi,0,2018-06-29T07:47:17Z
36,Swift,CSSimpleSideMenu,11,6,Swift,https://github.com/yaddaa/CSSimpleSideMenu,yaddaa,1,2018-11-14T21:12:05Z
37,Swift,animation-transition-viewcontroller-advanced,11,4,Swift,https://github.com/franobarrio/animation-transition-viewcontroller-advanced,franobarrio,0,2019-09-03T16:12:30Z
38,Swift,AppleShortcuts,11,4,Swift,https://github.com/HassanElDesouky/AppleShortcuts,HassanElDesouky,0,2019-08-17T05:45:45Z
39,Swift,AfriwanLib,11,4,Swift,https://github.com/AfriwanAhda/AfriwanLib,AfriwanAhda,0,2019-07-12T04:26:55Z
40,Swift,Plistor,11,1,Swift,https://github.com/ColdGrub1384/Plistor,ColdGrub1384,0,2019-12-25T16:08:24Z
41,Swift,LoginDemo,11,3,Swift,https://github.com/liuheng368/LoginDemo,liuheng368,0,2019-07-11T10:26:24Z
42,Swift,HealthKitCombine,11,1,Swift,https://github.com/CombineHarvesters/HealthKitCombine,CombineHarvesters,0,2019-10-07T08:02:52Z
43,Swift,swifty-reversi,11,1,Swift,https://github.com/koher/swifty-reversi,koher,0,2020-09-05T04:21:06Z
44,Swift,FortuneSwift,11,3,Swift,https://github.com/TateLiang/FortuneSwift,TateLiang,0,2020-08-14T23:11:05Z
45,Swift,mvvm-r,11,1,Swift,https://github.com/aslanmehmetsalih/mvvm-r,aslanmehmetsalih,0,2020-11-16T12:48:26Z
46,Swift,LetsLearnSwiftUI,11,1,Swift,https://github.com/cagdaseksi/LetsLearnSwiftUI,cagdaseksi,0,2021-01-12T18:49:34Z
47,Swift,swift-lib-builder,11,0,Swift,https://github.com/rootstrap/swift-lib-builder,rootstrap,1,2024-02-19T17:29:19Z
48,Swift,BetterSchoology,11,0,Swift,https://github.com/anli5005/BetterSchoology,anli5005,2,2021-12-19T04:08:43Z
49,Swift,ARBodyPoseRecorder,11,2,Swift,https://github.com/laanlabs/ARBodyPoseRecorder,laanlabs,0,2020-04-07T17:25:20Z
50,Swift,ChoiYoungJae,11,0,Swift,https://github.com/27thONSOPT-iOS/ChoiYoungJae,27thONSOPT-iOS,0,2020-12-20T16:12:52Z
1,TypeScript,gulp-stats,11,3,TypeScript,https://github.com/simmo/gulp-stats,simmo,0,2023-03-05T10:30:55Z
2,TypeScript,compiler,11,4,TypeScript,https://github.com/capybara-language/compiler,capybara-language,0,2015-08-21T11:50:42Z
3,TypeScript,action-tree,11,0,TypeScript,https://github.com/cerebral-legacy/action-tree,cerebral-legacy,3,2016-08-30T13:33:00Z
4,TypeScript,plen-MotionEditor,11,5,TypeScript,https://github.com/plenprojectcompany/plen-MotionEditor,plenprojectcompany,1,2020-03-20T07:27:43Z
5,TypeScript,ngx-localforage,11,7,TypeScript,https://github.com/tixif-ni/ngx-localforage,tixif-ni,5,2023-01-26T20:19:25Z
6,TypeScript,tspack,11,0,TypeScript,https://github.com/domchen/tspack,domchen,0,2017-07-23T03:45:22Z
7,TypeScript,vscode-spotify-lyrics,11,6,TypeScript,https://github.com/ShyykoSerhiy/vscode-spotify-lyrics,ShyykoSerhiy,3,2022-12-30T19:19:33Z
8,TypeScript,vscode-ember-related-files,11,8,TypeScript,https://github.com/josa42/vscode-ember-related-files,josa42,2,2022-12-07T17:33:23Z
9,TypeScript,TypeScript-definition-of-EventEmitter-with-keyof,11,1,TypeScript,https://github.com/kimamula/TypeScript-definition-of-EventEmitter-with-keyof,kimamula,1,2018-06-11T14:37:00Z
10,TypeScript,skylarq,11,0,TypeScript,https://github.com/mpppk/skylarq,mpppk,3,2023-12-15T17:47:26Z
11,TypeScript,VSCode-Apex-Javadoc,11,6,TypeScript,https://github.com/btamburrino/VSCode-Apex-Javadoc,btamburrino,2,2021-02-24T17:25:44Z
12,TypeScript,express,11,1,TypeScript,https://github.com/anthonylee1994/express,anthonylee1994,1,2021-05-03T09:46:37Z
13,TypeScript,Angular4-D3-Component,11,1,TypeScript,https://github.com/Big-Silver/Angular4-D3-Component,Big-Silver,0,2018-06-02T02:48:34Z
14,TypeScript,vsts-time-and-effort,11,3,TypeScript,https://github.com/Cape-Code/vsts-time-and-effort,Cape-Code,20,2019-08-30T18:39:50Z
15,TypeScript,Angular4JitsiClient,11,10,TypeScript,https://github.com/malcolmswainecom/Angular4JitsiClient,malcolmswainecom,0,2017-11-13T21:56:32Z
16,TypeScript,ionic3-native,11,9,TypeScript,https://github.com/JiaXinYi/ionic3-native,JiaXinYi,1,2017-11-28T07:29:38Z
17,TypeScript,ReactTemplate,11,1,TypeScript,https://github.com/NeutronScott12/ReactTemplate,NeutronScott12,0,2021-10-03T22:47:08Z
18,TypeScript,reconstruct,11,0,TypeScript,https://github.com/VitorLuizC/reconstruct,VitorLuizC,1,2018-11-04T05:39:15Z
19,TypeScript,react-data-grid,11,2,TypeScript,https://github.com/flexicious/react-data-grid,flexicious,2,2023-09-06T23:00:54Z
20,TypeScript,gin-downloader,11,1,TypeScript,https://github.com/pikax/gin-downloader,pikax,5,2019-07-11T04:52:17Z
21,TypeScript,nomina,11,0,TypeScript,https://github.com/opendnd/nomina,opendnd,3,2021-08-11T09:18:26Z
22,TypeScript,React-StoryBook-StartKit,11,8,TypeScript,https://github.com/linshuizhaoying/React-StoryBook-StartKit,linshuizhaoying,0,2017-10-26T14:29:04Z
23,TypeScript,angular-electron-bootstrap-boilerplate,11,6,TypeScript,https://github.com/danielbierwirth/angular-electron-bootstrap-boilerplate,danielbierwirth,0,2018-05-04T19:15:59Z
24,TypeScript,ahVisualizer,11,4,TypeScript,https://github.com/imec-idlab/ahVisualizer,imec-idlab,0,2018-09-21T11:09:10Z
25,TypeScript,nativescript-mpchart,11,6,TypeScript,https://github.com/lecaobaophuc0912/nativescript-mpchart,lecaobaophuc0912,6,2020-02-20T17:39:18Z
26,TypeScript,ironnode,11,3,TypeScript,https://github.com/IronCoreLabs/ironnode,IronCoreLabs,2,2023-10-18T17:51:03Z
27,TypeScript,aurelia-vnext-starter,11,1,TypeScript,https://github.com/aurelia-contrib/aurelia-vnext-starter,aurelia-contrib,1,2018-09-18T11:38:54Z
28,TypeScript,EncompassConnect,11,6,TypeScript,https://github.com/heythisispaul/EncompassConnect,heythisispaul,0,2021-01-27T18:04:02Z
29,TypeScript,FlowScript,11,0,TypeScript,https://github.com/rjamesnw/FlowScript,rjamesnw,0,2020-03-10T05:10:36Z
30,TypeScript,aws-sls-spa-sample-api,11,1,TypeScript,https://github.com/nihemak/aws-sls-spa-sample-api,nihemak,0,2023-01-03T15:17:33Z
31,TypeScript,130-cloud-functions-puppeteer,11,4,TypeScript,https://github.com/AngularFirebase/130-cloud-functions-puppeteer,AngularFirebase,0,2018-08-21T14:09:37Z
32,TypeScript,ngx-fullcalendar,11,15,TypeScript,https://github.com/StickNitro/ngx-fullcalendar,StickNitro,12,2019-10-02T07:52:24Z
33,TypeScript,Qbit,11,10,TypeScript,https://github.com/LewanSoul2018/Qbit,LewanSoul2018,0,2019-07-10T06:55:06Z
34,TypeScript,razzle-plugin-pwa,11,2,TypeScript,https://github.com/rhodee/razzle-plugin-pwa,rhodee,1,2018-12-06T17:58:22Z
35,TypeScript,pcap2wav,11,1,TypeScript,https://github.com/Bobrovskih/pcap2wav,Bobrovskih,0,2018-07-17T11:33:08Z
36,TypeScript,youdao_wordbook_tool,11,2,TypeScript,https://github.com/WingGao/youdao_wordbook_tool,WingGao,1,2020-08-28T11:16:09Z
37,TypeScript,aws-cdk-reinvent-demo,11,8,TypeScript,https://github.com/aws-samples/aws-cdk-reinvent-demo,aws-samples,0,2023-11-27T21:47:28Z
38,TypeScript,check-state-management,11,1,TypeScript,https://github.com/wasteCleaner/check-state-management,wasteCleaner,0,2019-01-27T21:19:19Z
39,TypeScript,store-icons,11,107,TypeScript,https://github.com/vtex-apps/store-icons,vtex-apps,1,2023-12-18T21:28:50Z
40,TypeScript,memory-stake,11,0,TypeScript,https://github.com/nzbin/memory-stake,nzbin,0,2021-02-18T03:30:25Z
41,TypeScript,ts-safe-access,11,1,TypeScript,https://github.com/Acanguven/ts-safe-access,Acanguven,0,2019-04-08T05:58:02Z
42,TypeScript,use-async-call,11,0,TypeScript,https://github.com/azmenak/use-async-call,azmenak,0,2023-01-03T18:14:32Z
43,TypeScript,vuex-context,11,1,TypeScript,https://github.com/sascha245/vuex-context,sascha245,0,2022-12-10T16:57:49Z
44,TypeScript,taro-transformer-wx,11,0,TypeScript,https://github.com/blankPen/taro-transformer-wx,blankPen,0,2019-02-20T04:36:06Z
45,TypeScript,electron-ipcfy,11,3,TypeScript,https://github.com/vivimice/electron-ipcfy,vivimice,0,2022-12-19T14:57:36Z
46,TypeScript,deno-using,11,0,TypeScript,https://github.com/hayd/deno-using,hayd,0,2020-05-10T07:10:57Z
47,TypeScript,microscope-v2,11,19,TypeScript,https://github.com/citahub/microscope-v2,citahub,5,2022-12-12T06:18:00Z
48,TypeScript,workers-link-shortener,11,4,TypeScript,https://github.com/judge2020/workers-link-shortener,judge2020,1,2023-01-07T09:28:38Z
49,TypeScript,QrcodeBarcode,11,4,TypeScript,https://github.com/mdshadman/QrcodeBarcode,mdshadman,0,2023-01-07T08:20:23Z
50,TypeScript,react-remixicon,11,1,TypeScript,https://github.com/imshubhamsingh/react-remixicon,imshubhamsingh,3,2022-12-11T01:45:40Z
