rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit
16,Swift,Aerial,20713,1075,Swift,https://github.com/JohnCoates/Aerial,JohnCoates,62,2024-02-06T13:33:34Z
17,Swift,stats,20590,697,Swift,https://github.com/exelban/stats,exelban,15,2024-02-19T21:15:41Z
18,Swift,ReactiveCocoa,19953,3598,Swift,https://github.com/ReactiveCocoa/ReactiveCocoa,ReactiveCocoa,3,2024-02-03T18:21:22Z
19,Swift,CodeEdit,19763,1092,Swift,https://github.com/CodeEditApp/CodeEdit,CodeEditApp,163,2024-02-16T14:30:51Z
20,Swift,SnapKit,19709,1996,Swift,https://github.com/SnapKit/SnapKit,SnapKit,29,2024-02-18T08:24:52Z
21,Swift,SwiftLint,18156,2205,Swift,https://github.com/realm/SwiftLint,realm,346,2024-02-20T07:45:32Z
22,Swift,IQKeyboardManager,16280,2404,Swift,https://github.com/hackiftekhar/IQKeyboardManager,hackiftekhar,7,2024-02-05T15:32:38Z
23,Swift,SwiftGuide,15948,3616,Swift,https://github.com/ipader/SwiftGuide,ipader,0,2023-04-05T09:09:08Z
24,Swift,OpenEmu,15610,1310,Swift,https://github.com/OpenEmu/OpenEmu,OpenEmu,296,2024-02-16T09:02:45Z
25,Swift,Moya,14901,1969,Swift,https://github.com/Moya/Moya,Moya,148,2024-02-02T15:50:39Z
26,Swift,Carthage,14891,1636,Swift,https://github.com/Carthage/Carthage,Carthage,179,2024-02-03T21:09:39Z
27,Swift,Design-Patterns-In-Swift,14887,1753,Swift,https://github.com/ochococo/Design-Patterns-In-Swift,ochococo,4,2024-01-18T14:06:35Z
28,Swift,PromiseKit,14163,1487,Swift,https://github.com/mxcl/PromiseKit,mxcl,14,2024-02-18T18:25:57Z
29,Swift,Spring,14064,1869,Swift,https://github.com/MengTo/Spring,MengTo,131,2023-07-03T14:28:34Z
30,Swift,Amethyst,13855,484,Swift,https://github.com/ianyh/Amethyst,ianyh,328,2024-02-20T02:34:44Z
31,Swift,Perfect,13837,970,Swift,https://github.com/PerfectlySoft/Perfect,PerfectlySoft,54,2024-02-03T15:38:39Z
32,Swift,SwifterSwift,13516,1628,Swift,https://github.com/SwifterSwift/SwifterSwift,SwifterSwift,14,2024-02-10T01:20:46Z
33,Swift,Mos,13260,492,Swift,https://github.com/Caldis/Mos,Caldis,237,2023-07-21T23:04:39Z
34,Swift,SkeletonView,12356,1086,Swift,https://github.com/Juanpe/SkeletonView,Juanpe,60,2024-01-15T09:41:52Z
35,Swift,Material,11972,1286,Swift,https://github.com/CosmicMind/Material,CosmicMind,31,2022-05-16T17:39:01Z
36,Swift,firefox-ios,11848,2892,Swift,https://github.com/mozilla-mobile/firefox-ios,mozilla-mobile,1130,2024-02-20T07:58:13Z
37,Swift,Eureka,11728,1343,Swift,https://github.com/xmartlabs/Eureka,xmartlabs,159,2023-12-07T19:09:03Z
38,Swift,30DaysofSwift,11475,2078,Swift,https://github.com/allenwong/30DaysofSwift,allenwong,7,2022-05-21T17:40:30Z
39,Swift,animated-tab-bar,11112,1347,Swift,https://github.com/Ramotion/animated-tab-bar,Ramotion,9,2022-01-26T02:40:50Z
40,Swift,swift-composable-architecture,10824,1224,Swift,https://github.com/pointfreeco/swift-composable-architecture,pointfreeco,3,2024-02-20T00:32:30Z
41,Swift,NVActivityIndicatorView,10527,1152,Swift,https://github.com/ninjaprox/NVActivityIndicatorView,ninjaprox,15,2023-02-28T13:51:00Z
42,Swift,AltStore,10389,810,Swift,https://github.com/altstoreio/AltStore,altstoreio,397,2024-02-16T01:36:29Z
43,Swift,mas,10365,271,Swift,https://github.com/mas-cli/mas,mas-cli,81,2024-02-19T06:31:08Z
44,Swift,Signal-iOS,10356,2934,Swift,https://github.com/signalapp/Signal-iOS,signalapp,93,2024-02-20T06:32:13Z
45,Swift,AudioKit,10281,1552,Swift,https://github.com/AudioKit/AudioKit,AudioKit,22,2024-02-03T14:12:01Z
46,Swift,folding-cell,10211,1170,Swift,https://github.com/Ramotion/folding-cell,Ramotion,8,2022-03-28T12:16:52Z
47,Swift,pock,10065,380,Swift,https://github.com/pock/pock,pock,57,2022-11-12T18:15:22Z
48,Swift,CryptoSwift,9927,2337,Swift,https://github.com/krzyzanowskim/CryptoSwift,krzyzanowskim,0,2024-01-19T03:40:30Z
49,Swift,Maccy,9854,438,Swift,https://github.com/p0deje/Maccy,p0deje,23,2024-02-15T22:35:56Z
50,Swift,hidden,9770,278,Swift,https://github.com/dwarvesf/hidden,dwarvesf,96,2023-08-15T15:05:34Z
1,TypeScript,freeCodeCamp,383794,35927,TypeScript,https://github.com/freeCodeCamp/freeCodeCamp,freeCodeCamp,286,2024-02-20T06:41:37Z
2,TypeScript,developer-roadmap,266634,36638,TypeScript,https://github.com/kamranahmedse/developer-roadmap,kamranahmedse,701,2024-02-19T23:34:46Z
3,TypeScript,vue,206383,34680,TypeScript,https://github.com/vuejs/vue,vuejs,356,2024-02-08T23:25:30Z
4,TypeScript,vscode,156306,28329,TypeScript,https://github.com/microsoft/vscode,microsoft,7312,2024-02-20T07:03:31Z
5,TypeScript,tech-interview-handbook,107088,13743,TypeScript,https://github.com/yangshun/tech-interview-handbook,yangshun,28,2024-02-18T00:02:27Z
6,TypeScript,TypeScript,96805,12529,TypeScript,https://github.com/microsoft/TypeScript,microsoft,5776,2024-02-20T06:15:06Z
7,TypeScript,angular,93631,25220,TypeScript,https://github.com/angular/angular,angular,1415,2024-02-20T06:05:55Z
8,TypeScript,material-ui,90809,31404,TypeScript,https://github.com/mui/material-ui,mui,1637,2024-02-20T08:02:31Z
9,TypeScript,ant-design,89390,44625,TypeScript,https://github.com/ant-design/ant-design,ant-design,956,2024-02-20T07:21:40Z
10,TypeScript,puppeteer,86157,9237,TypeScript,https://github.com/puppeteer/puppeteer,puppeteer,296,2024-02-20T07:24:56Z
11,TypeScript,storybook,82036,9100,TypeScript,https://github.com/storybookjs/storybook,storybookjs,1707,2024-02-20T07:40:27Z
12,TypeScript,realworld,77714,7242,TypeScript,https://github.com/gothinkster/realworld,gothinkster,54,2024-02-05T09:29:49Z
13,TypeScript,excalidraw,68363,6067,TypeScript,https://github.com/excalidraw/excalidraw,excalidraw,1230,2024-02-20T06:58:41Z
14,TypeScript,code-server,64252,5415,TypeScript,https://github.com/coder/code-server,coder,314,2024-02-16T16:18:39Z
15,TypeScript,vite,63342,5713,TypeScript,https://github.com/vitejs/vite,vitejs,391,2024-02-20T07:46:39Z
16,TypeScript,supabase,63108,5913,TypeScript,https://github.com/supabase/supabase,supabase,144,2024-02-20T07:35:59Z
17,TypeScript,nest,62986,7358,TypeScript,https://github.com/nestjs/nest,nestjs,45,2024-02-20T07:54:01Z
18,TypeScript,ChatGPT-Next-Web,61095,52399,TypeScript,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web,ChatGPTNextWeb,135,2024-02-20T04:37:03Z
19,TypeScript,redux,60280,15489,TypeScript,https://github.com/reduxjs/redux,reduxjs,39,2024-02-15T06:47:50Z
20,TypeScript,socket.io,59817,10258,TypeScript,https://github.com/socketio/socket.io,socketio,95,2024-02-19T21:01:30Z
21,TypeScript,playwright,59498,3350,TypeScript,https://github.com/microsoft/playwright,microsoft,701,2024-02-19T22:06:01Z
22,TypeScript,grafana,59305,11635,TypeScript,https://github.com/grafana/grafana,grafana,4340,2024-02-20T08:05:09Z
23,TypeScript,hoppscotch,58921,4127,TypeScript,https://github.com/hoppscotch/hoppscotch,hoppscotch,276,2024-02-19T18:12:47Z
24,TypeScript,strapi,58897,7461,TypeScript,https://github.com/strapi/strapi,strapi,490,2024-02-20T08:01:25Z
25,TypeScript,echarts,57990,19691,TypeScript,https://github.com/apache/echarts,apache,2196,2024-02-18T08:36:53Z
26,TypeScript,superset,56676,12320,TypeScript,https://github.com/apache/superset,apache,928,2024-02-20T02:08:00Z
27,TypeScript,tabby,53889,3222,TypeScript,https://github.com/Eugeny/tabby,Eugeny,1712,2024-02-19T23:02:48Z
28,TypeScript,react-router,51638,10231,TypeScript,https://github.com/remix-run/react-router,remix-run,44,2024-02-18T21:09:27Z
29,TypeScript,docusaurus,51393,7909,TypeScript,https://github.com/facebook/docusaurus,facebook,263,2024-02-20T00:02:23Z
30,TypeScript,nuxt,50534,4784,TypeScript,https://github.com/nuxt/nuxt,nuxt,902,2024-02-20T04:24:47Z
31,TypeScript,ionic-framework,50178,13753,TypeScript,https://github.com/ionic-team/ionic-framework,ionic-team,360,2024-02-17T02:22:08Z
32,TypeScript,ui,49057,2536,TypeScript,https://github.com/shadcn-ui/ui,shadcn-ui,742,2024-02-20T07:15:01Z
33,TypeScript,DefinitelyTyped,46607,29900,TypeScript,https://github.com/DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,538,2024-02-20T05:09:13Z
34,TypeScript,core,43337,7827,TypeScript,https://github.com/vuejs/core,vuejs,687,2024-02-20T07:52:35Z
35,TypeScript,jest,43335,6610,TypeScript,https://github.com/jestjs/jest,jestjs,326,2024-02-20T08:01:58Z
36,TypeScript,babel,42784,5891,TypeScript,https://github.com/babel/babel,babel,627,2024-02-19T23:16:56Z
37,TypeScript,hyper,42344,3601,TypeScript,https://github.com/vercel/hyper,vercel,871,2024-02-20T07:13:48Z
38,TypeScript,pixijs,41953,4898,TypeScript,https://github.com/pixijs/pixijs,pixijs,226,2024-02-19T16:45:17Z
39,TypeScript,joplin,40806,4391,TypeScript,https://github.com/laurent22/joplin,laurent22,350,2024-02-20T00:56:08Z
40,TypeScript,nocodb,40764,2736,TypeScript,https://github.com/nocodb/nocodb,nocodb,459,2024-02-20T07:16:28Z
41,TypeScript,zustand,40319,1272,TypeScript,https://github.com/pmndrs/zustand,pmndrs,2,2024-02-17T02:14:50Z
42,TypeScript,astro,40018,2123,TypeScript,https://github.com/withastro/astro,withastro,115,2024-02-20T07:21:07Z
43,TypeScript,styled-components,39914,2557,TypeScript,https://github.com/styled-components/styled-components,styled-components,215,2024-01-16T15:34:27Z
44,TypeScript,react-use,39692,3131,TypeScript,https://github.com/streamich/react-use,streamich,323,2024-02-19T16:56:43Z
45,TypeScript,appwrite,39394,3638,TypeScript,https://github.com/appwrite/appwrite,appwrite,601,2024-02-20T08:00:11Z
46,TypeScript,type-challenges,39057,4221,TypeScript,https://github.com/type-challenges/type-challenges,type-challenges,28226,2024-02-14T10:40:44Z
47,TypeScript,react-hook-form,38806,1967,TypeScript,https://github.com/react-hook-form/react-hook-form,react-hook-form,5,2024-02-18T09:43:08Z
48,TypeScript,n8n,38805,4650,TypeScript,https://github.com/n8n-io/n8n,n8n-io,156,2024-02-20T07:44:21Z
49,TypeScript,vuetify,38741,7003,TypeScript,https://github.com/vuetifyjs/vuetify,vuetifyjs,728,2024-02-20T04:02:31Z
50,TypeScript,query,38575,2581,TypeScript,https://github.com/TanStack/query,TanStack,26,2024-02-19T20:49:31Z
